RTF,Weighted Error
0.71,0.002141966194933399
0.0,1.7005469699433164
1.0,0.1521690365868988
0.0,3.16918256246161
1.0,1.4018784441532246
1.0,3.5223115779510468
0.0,0.3334721872548123
0.0,7.277982101867924
1.0,0.027826231582819678
1.0,0.6162431666111573
1.0,0.026838446939527874
0.0,0.09909916773256824
0.0,1.2656935921729109
0.91,0.00340488536866757
0.0,2.8461277329035077
1.0,3.4921085789277866
0.0,2.9803370349546188
0.0,0.8485678152147297
1.0,4.42653213103631
0.0,8.15424716396416
0.0,2.596635846785978
0.0,0.4034777708921274
0.43,0.003429957852840026
1.0,0.09610683542955854
0.0,5.661931613909299
0.0,8.839142073833676
1.0,8.431208086787715
0.0,0.19243329747936191
0.0,2.7828991516022517
0.0,6.317079213442593
1.0,1.1139846030192577
1.0,2.341703765519116
1.0,1.6095606748355193
0.76,0.0021034053383572867
1.0,2.5156631106345873
0.16,0.007236887010004611
0.0,0.4507352297072179
0.39,0.0023062331236444467
1.0,1.60856681007695
1.0,8.337894541547517
0.0,9.652150801674397
0.0,0.3031007372649273
0.0,5.931510528749406
1.0,3.055287510291911
1.0,6.068811510770382
0.0,2.86185829499776
1.0,3.086559564364755
0.0,1.731121631144701
0.0,0.15012792187943524
1.0,0.8908766181096378
1.0,1.5106511676393874
1.0,2.9988873616516405
0.0,2.726854027902868
0.0,5.749854651740098
0.0,0.27204508960318435
1.0,2.2749590842470124
1.0,3.1544146103846233
1.0,8.454406158189311
1.0,6.640757751232796
0.0,8.872274279609767
1.0,4.721421655011865
0.0,0.7673985812542059
1.0,0.5475791482091831
0.0,4.007060117516019
1.0,9.17286446398617
1.0,0.03933798159619593
1.0,0.4595491393916204
0.0,0.33168056490985154
1.0,3.6425162740367667
1.0,3.015050420304843
0.0,8.870640524844067
0.0,1.3957164062659908
1.0,0.13986189783176053
0.0,0.006230765385257244
1.0,9.123529921263179
1.0,9.785795695323078
0.0,0.5649963121273615
0.0,1.0988733689007728
0.0,1.1335472234555581
0.0,7.482650585929712
0.0,4.0120130889926395
0.0,7.1910893817081085
1.0,1.269109157865409
1.0,8.277273317904319
0.0,4.288813278759035
1.0,5.684893209524149
0.0,2.088925804221066
0.0,4.935430156728886
1.0,5.119982289359303
0.0,0.10242851854758168
1.0,6.674707616552764
1.0,0.036548277353674274
1.0,4.144917991933695
0.0,4.571283402368674
1.0,2.3021283056862365
1.0,4.079984295328703
0.0,2.7634793256266987
0.0,0.731811773931312
1.0,1.849865153269419
0.26,0.0041622091766068325
0.0,6.121975654994794
0.0,0.02102919772020949
1.0,1.7948126011413008
0.0,0.7298585644563216
1.0,0.6325978714460617
0.0,0.6658183277360007
0.0,2.1279294685361125
0.0,7.028629558022041
0.0,3.678589031619143
1.0,0.7369389098259717
0.0,9.563168178770828
1.0,2.569389583588654
0.0,0.09463884261427373
1.0,0.11452395790800642
1.0,2.1466337604367163
0.0,1.1032603118436362
1.0,1.1682982627984426
1.0,0.11305299453646017
0.0,9.95459255102849
0.0,1.5616604945534693
0.0,5.4803183943541125
0.51,0.002169128393412743
1.0,1.3921338216368495
1.0,6.682766193594188
1.0,6.90886601447975
0.42,0.006875308241596672
0.0,0.021219152970849232
0.0,1.802768401243256
1.0,0.05248551975778992
0.19,0.005572242603322203
1.0,0.1928629961404395
0.0,8.350119600918777
0.0,4.424614236212255
0.0,9.318105285923913
0.0,4.148178315087912
0.0,2.3006507982251496
1.0,0.054348877109216605
0.04,0.0029982585877530803
1.0,0.007468239260525662
1.0,2.2449344790772585
0.0,0.27415857143740624
1.0,7.080991964742924
0.0,1.6278256937620883
1.0,7.586723322141355
1.0,6.161400031538626
1.0,0.7526283802750164
1.0,0.7539881597870988
0.0,2.35763125762746
1.0,0.5989479597956988
1.0,2.3826082550558567
0.0,2.0865276267697688
0.0,0.41941774034161683
1.0,6.810204796754835
0.0,6.90870933892721
0.0,1.130585912368769
1.0,1.896619314176566
0.0,0.01937561181890058
0.0,1.4171493810515088
0.0,0.37921157878204403
0.0,2.744641564010771
0.0,1.5701041421128983
1.0,2.300959841613616
1.0,0.997772506999106
1.0,4.028287708366394
0.0,7.720636900398695
1.0,0.632626019593749
1.0,0.03220655720820338
0.4,0.0029275583069221303
0.0,7.6772121846284245
