RTF,FT4,FT3,TSH
0.14614614614614616,0.11385569293869202,2.2482606579867506,0.10889435076673588
0.14714714714714713,0.11452555869115566,2.247902539909666,0.0733349284667423
0.14814814814814814,0.11525930447648898,2.2475608042228257,0.10613352686772375
0.14914914914914915,0.11595993531351674,2.2472202866285,0.10446978684221223
0.15015015015015015,0.11666067227641645,2.2468849987562045,0.10361200217429482
0.15115115115115116,0.11736174559683377,2.246554944283818,0.10377283827529948
0.15215215215215216,0.11805377436481337,2.2462208569719135,0.09589248348511845
0.15315315315315314,0.1187519613816677,2.245898236671878,0.09464099937479857
0.15415415415415415,0.11946463321539318,2.2456009265336965,0.10736155067636957
0.15515515515515516,0.12016038877130315,2.2452722389928503,0.10593075038870156
0.15615615615615616,0.12085393471352361,2.244952863322456,0.10265097711371411
0.15715715715715717,0.12154212825454887,2.2446375853934164,0.09478544784153695
0.15815815815815815,0.12223663654166514,2.244337195149724,0.09319256801667655
0.15915915915915915,0.122929157943204,2.244029040469866,0.09111397817331109
0.16016016016016016,0.12361818642362912,2.2437260832164476,0.0862443608934245
0.16116116116116116,0.12431285634028781,2.2434290649490327,0.08739200187949435
0.16216216216216217,0.124991912701186,2.243147914125838,0.07341473694142904
0.16316316316316315,0.1256829042748,2.242856959176789,0.072505106956566
0.16416416416416416,0.1264132299084228,2.242587540786455,0.10816129285672056
0.16516516516516516,0.12710405993413693,2.2423039924333095,0.10810994384290876
0.16616616616616617,0.12779326459654575,2.2420218792338247,0.10730815310843826
0.16716716716716717,0.12847686176866535,2.2417265453868156,0.1030594553238811
0.16816816816816815,0.12914435636464697,2.241443873275701,0.0841109036986998
0.16916916916916916,0.129834387948186,2.241171894309676,0.08608418558983898
0.17017017017017017,0.1305436031421881,2.2409184346159177,0.10499194802326887
0.17117117117117117,0.13122996699066622,2.2406533577710315,0.10467066654601428
0.17217217217217218,0.13191422151201845,2.2403890778201676,0.10322123997164631
0.17317317317317318,0.1325987091803943,2.240129525861831,0.1024844369873839
0.17417417417417416,0.13328614397994132,2.239878792793168,0.10456417293369272
0.17517517517517517,0.13396854746754688,2.2396240457589864,0.10325019934101373
0.17617617617617617,0.13465079961930176,2.239373369212333,0.1023282228544311
0.17717717717717718,0.13533268199323156,2.239126269908463,0.10162920928576061
0.1781781781781782,0.13601409579640011,2.238882525251765,0.10107422030800997
0.17917917917917917,0.1366949900983843,2.2386420164971557,0.10062070477560799
